ID TEST,ERROR LOG,KEYS,COMPONENTS,RESULT,PROCEDURE,BUG SUITE,BUG PRODOTTO
[M2M_ESERVICE_TEMPLATE_INSTANCE_PUBLISHED_UPDATE_DELEGATION_2],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521    name: Ivan    familyName: Diana}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/e-service-templates.feature:727)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_CERTIFIED_ATTRIBUTES_ADD_02_A],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 6849bdb1-f974-4485-b726-b76caae5dff8    createdAt: 2026-07-08T19:54:04.084Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-138567776    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-certified-attributes.feature:46)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_CERTIFIED_ATTRIBUTES_LIST_01_A],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 373bf3f2-1867-422a-9bda-0afbaf214ed0    createdAt: 2026-07-08T19:48:43.779Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1944812641    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-certified-attributes.feature:172)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_CERTIFIED_ATTRIBUTES_DELETE_03],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: fc67ca04-116f-4ca9-bb76-8400d7b3a511    createdAt: 2026-07-08T19:43:03.034Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-494382690    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-certified-attributes.feature:303)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_DECLARED_ATTRIBUTES_ADD_04],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 925a8e06-64cb-4655-8ddb-493bca388d97    createdAt: 2026-07-08T19:59:42.759Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1161325985    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-declared-attributes.feature:88)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_DECLARED_ATTRIBUTES_LIST_01_B],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: d60a33ff-2880-4ce0-94b0-3e7ff58270a1    createdAt: 2026-07-08T19:54:02.620Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-2119957069    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-declared-attributes.feature:197)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_DECLARED_ATTRIBUTES_DELETE_06_A],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 9defae62-9cea-4ff2-9cb3-d5084f9f21fe    createdAt: 2026-07-08T19:48:46.745Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1827445437    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-declared-attributes.feature:354)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_VERIFIED_ATTRIBUTES_ADD_03],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: b9a2b302-2e09-4ce2-80c2-e2b8be2dfa17    createdAt: 2026-07-08T20:05:08.554Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-81655281    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-verified-attributes.feature:72)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_VERIFIED_ATTRIBUTES_LIST_01_B],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: 4ea722c3-defd-4372-a0c4-b4613072b632    name: Andrea    familyName: Bianchi}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-verified-attributes.feature:201)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICES_VERIFIED_ATTRIBUTES_DELETE_06_A],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 0cddc3cb-4d4d-4c5d-a77a-077a39ace607    createdAt: 2026-07-08T19:54:04.066Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1502795049    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices-verified-attributes.feature:353)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_4],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521    name: Ivan    familyName: Diana}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""api,security"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:40)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_5],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521    name: Ivan    familyName: Diana}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:55)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_5],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: class Client {    id: ce024024-f5ed-49e6-b1bf-9943a925b182    createdAt: 2026-07-08T20:04:59.033Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: class CompactUser {        userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521        name: Ivan        familyName: Diana    }    name: client-0-0-988442439    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:55)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_7],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521    name: Ivan    familyName: Diana}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:67)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_8],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521    name: Ivan    familyName: Diana}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:76)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_28],failed: org.opentest4j.AssertionFailedError: expected: <409> but was: <400>	at it.pagopa.pn.interop.cucumber.steps.delegate.DelegationCommonStep.thenStatusCodeIs(DelegationCommonStep.java:173)	at ✽.si ottiene lo status code 409(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:272),"
","
",Viene restituito uno status code differente da quello atteso.,Questione precedentemente nota,,PIN-9599
[M2MG_ESERVICES_29_A],failed: org.opentest4j.AssertionFailedError: expected: <409> but was: <400>	at it.pagopa.pn.interop.cucumber.steps.delegate.DelegationCommonStep.thenStatusCodeIs(DelegationCommonStep.java:173)	at ✽.si ottiene lo status code 409(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:279),"
","
",Viene restituito uno status code differente da quello atteso.,Questione precedentemente nota,,PIN-9599
[M2MG_ESERVICES_29_A],failed: org.opentest4j.AssertionFailedError: expected: <409> but was: <400>	at it.pagopa.pn.interop.cucumber.steps.delegate.DelegationCommonStep.thenStatusCodeIs(DelegationCommonStep.java:173)	at ✽.si ottiene lo status code 409(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:279),"
","
",Viene restituito uno status code differente da quello atteso.,Questione precedentemente nota,,PIN-9599
[M2MG_ESERVICES_29_A],failed: org.opentest4j.AssertionFailedError: expected: <409> but was: <400>	at it.pagopa.pn.interop.cucumber.steps.delegate.DelegationCommonStep.thenStatusCodeIs(DelegationCommonStep.java:173)	at ✽.si ottiene lo status code 409(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:279),"
","
",Viene restituito uno status code differente da quello atteso.,Questione precedentemente nota,,PIN-9599
[M2MG_ESERVICES_29_A],failed: org.opentest4j.AssertionFailedError: expected: <409> but was: <400>	at it.pagopa.pn.interop.cucumber.steps.delegate.DelegationCommonStep.thenStatusCodeIs(DelegationCommonStep.java:173)	at ✽.si ottiene lo status code 409(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:279),"
","
",Viene restituito uno status code differente da quello atteso.,Questione precedentemente nota,,PIN-9599
